issue_id;status;changed_at;assignee_id;issue_type;priority;summary;actual_time_spent
399;In Progress;45645,80972;12;Задача;Средний;Improve iOS checkout performance;9.52
399;Code Review;45648,93472;12;Задача;Средний;Improve iOS checkout performance;9.52
399;QA;45653,97639;12;Задача;Средний;Improve iOS checkout performance;9.52
399;Done;45654,72639;12;Задача;Средний;Improve iOS checkout performance;9.52
399;Done;45654,80972;12;Задача;Средний;Improve iOS checkout performance;9.52
400;Backlog;46013,73958;9;Ошибка;Средний;Patch iOS notification bug in accessibility;24.25
400;Selected for Development;46020,73958;9;Ошибка;Средний;Patch iOS notification bug in accessibility;24.25
400;In Progress;46025,94792;9;Ошибка;Средний;Patch iOS notification bug in accessibility;24.25
400;Code Review;46030,03125;9;Ошибка;Средний;Patch iOS notification bug in accessibility;24.25
400;QA;46035,03125;9;Ошибка;Средний;Patch iOS notification bug in accessibility;24.25
400;Done;46036,73958;9;Ошибка;Средний;Patch iOS notification bug in accessibility;24.25
400;Done;46036,73958;9;Ошибка;Средний;Patch iOS notification bug in accessibility;24.25
401;Backlog;45315,58819;9;Ошибка;Средний;Fix iOS sync bug in rate limiting;24.0
401;Selected for Development;45319,75486;9;Ошибка;Средний;Fix iOS sync bug in rate limiting;24.0
401;In Progress;45320,83819;9;Ошибка;Средний;Fix iOS sync bug in rate limiting;24.0
401;Code Review;45323,83819;9;Ошибка;Средний;Fix iOS sync bug in rate limiting;24.0
401;QA;45325,04653;9;Ошибка;Средний;Fix iOS sync bug in rate limiting;24.0
401;Done;45329,67153;9;Ошибка;Средний;Fix iOS sync bug in rate limiting;24.0
401;Done;45329,79653;9;Ошибка;Средний;Fix iOS sync bug in rate limiting;24.0
402;Backlog;45727,66667;9;Задача;Средний;Implement iOS export;9.67
402;Selected for Development;45740,79167;9;Задача;Средний;Implement iOS export;9.67
402;In Progress;45741,95833;9;Задача;Средний;Implement iOS export;9.67
402;Code Review;45743,16667;9;Задача;Средний;Implement iOS export;9.67
402;QA;45745,20833;9;Задача;Средний;Implement iOS export;9.67
402;Done;45754,70833;9;Задача;Средний;Implement iOS export;9.67
402;Done;45754,70833;9;Задача;Средний;Implement iOS export;9.67
403;Backlog;45491,50278;10;Задача;Высокий;Implement iOS notifications;0.0
403;Selected for Development;45492,62778;10;Задача;Высокий;Implement iOS notifications;0.0
403;In Progress;45493,79444;10;Задача;Высокий;Implement iOS notifications;0.0
403;Code Review;45494,91944;10;Задача;Высокий;Implement iOS notifications;0.0
403;QA;45495,54444;10;Задача;Высокий;Implement iOS notifications;0.0
403;Done;45495,54444;10;Задача;Высокий;Implement iOS notifications;0.0
403;Done;45495,58611;10;Задача;Высокий;Implement iOS notifications;0.0
404;Backlog;45586,475;9;Задача;Средний;Improve iOS login performance;8.0
404;Selected for Development;45593,68333;9;Задача;Средний;Improve iOS login performance;8.0
404;In Progress;45594,89167;9;Задача;Средний;Improve iOS login performance;8.0
404;Code Review;45595,89167;9;Задача;Средний;Improve iOS login performance;8.0
404;QA;45597,01667;9;Задача;Средний;Improve iOS login performance;8.0
404;Done;45597,55833;9;Задача;Средний;Improve iOS login performance;8.0
404;Done;45597,55833;9;Задача;Средний;Improve iOS login performance;8.0
405;Backlog;45650,39306;11;Ошибка;Средний;Resolve iOS UI glitch in admin;0.14
405;Selected for Development;45660,60139;11;Ошибка;Средний;Resolve iOS UI glitch in admin;0.14
405;In Progress;45661,80972;11;Ошибка;Средний;Resolve iOS UI glitch in admin;0.14
405;Code Review;45663,01806;11;Ошибка;Средний;Resolve iOS UI glitch in admin;0.14
405;QA;45665,22639;11;Ошибка;Средний;Resolve iOS UI glitch in admin;0.14
405;Done;45667,55972;11;Ошибка;Средний;Resolve iOS UI glitch in admin;0.14
405;Done;45667,60139;11;Ошибка;Средний;Resolve iOS UI glitch in admin;0.14
406;Backlog;45902,61806;10;Задача;Средний;Improve iOS search performance;6.94
406;Selected for Development;45906,65972;10;Задача;Средний;Improve iOS search performance;6.94
406;In Progress;45907,86806;10;Задача;Средний;Improve iOS search performance;6.94
406;Code Review;45908,86806;10;Задача;Средний;Improve iOS search performance;6.94
406;QA;45915,07639;10;Задача;Средний;Improve iOS search performance;6.94
406;Done;45916,53472;10;Задача;Средний;Improve iOS search performance;6.94
406;Done;45916,61806;10;Задача;Средний;Improve iOS search performance;6.94
407;Backlog;45813,49375;11;Задача;Средний;Refactor iOS reports flow;8.67
407;Selected for Development;45815,49375;11;Задача;Средний;Refactor iOS reports flow;8.67
407;In Progress;45824,70208;11;Задача;Средний;Refactor iOS reports flow;8.67
407;Code Review;45825,78542;11;Задача;Средний;Refactor iOS reports flow;8.67
407;QA;45826,86875;11;Задача;Средний;Refactor iOS reports flow;8.67
407;Done;45827,57708;11;Задача;Средний;Refactor iOS reports flow;8.67
407;Done;45827,70208;11;Задача;Средний;Refactor iOS reports flow;8.67
408;Backlog;45994,34792;9;Ошибка;Средний;Resolve iOS UI glitch in billing;5.12
408;Selected for Development;45995,47292;9;Ошибка;Средний;Resolve iOS UI glitch in billing;5.12
408;In Progress;45998,55625;9;Ошибка;Средний;Resolve iOS UI glitch in billing;5.12
408;Code Review;45999,63958;9;Ошибка;Средний;Resolve iOS UI glitch in billing;5.12
408;QA;46001,84792;9;Ошибка;Средний;Resolve iOS UI glitch in billing;5.12
408;Done;46003,30625;9;Ошибка;Средний;Resolve iOS UI glitch in billing;5.12
408;Done;46003,38958;9;Ошибка;Средний;Resolve iOS UI glitch in billing;5.12
409;Backlog;45662,63681;10;Задача;Средний;Improve iOS rate limiting performance;0.0
409;Selected for Development;45667,76181;10;Задача;Средний;Improve iOS rate limiting performance;0.0
409;In Progress;45675,76181;10;Задача;Средний;Improve iOS rate limiting performance;0.0
409;Code Review;45676,97014;10;Задача;Средний;Improve iOS rate limiting performance;0.0
409;QA;45678,01181;10;Задача;Средний;Improve iOS rate limiting performance;0.0
409;Done;45680,84514;10;Задача;Средний;Improve iOS rate limiting performance;0.0
409;Done;45680,84514;10;Задача;Средний;Improve iOS rate limiting performance;0.0
410;Backlog;45519,73681;9;Задача;Средний;Add iOS support for rate limiting;40.0
410;Selected for Development;45525,82014;9;Задача;Средний;Add iOS support for rate limiting;40.0
410;In Progress;45536,02847;9;Задача;Средний;Add iOS support for rate limiting;40.0
410;Code Review;45543,07014;9;Задача;Средний;Add iOS support for rate limiting;40.0
410;QA;45546,07014;9;Задача;Средний;Add iOS support for rate limiting;40.0
410;Done;45546,82014;9;Задача;Средний;Add iOS support for rate limiting;40.0
410;Done;45546,94514;9;Задача;Средний;Add iOS support for rate limiting;40.0
412;Backlog;45764,71528;13;Задача;Средний;Add iOS support for rate limiting;17.28
412;Selected for Development;45767,75694;13;Задача;Средний;Add iOS support for rate limiting;17.28
412;In Progress;45770,84028;13;Задача;Средний;Add iOS support for rate limiting;17.28
412;Code Review;45773,96528;13;Задача;Средний;Add iOS support for rate limiting;17.28
412;QA;45775,96528;13;Задача;Средний;Add iOS support for rate limiting;17.28
412;Done;45780,92361;13;Задача;Средний;Add iOS support for rate limiting;17.28
412;Done;45780,92361;13;Задача;Средний;Add iOS support for rate limiting;17.28
413;Backlog;45757,56597;12;Задача;Средний;Refactor iOS accessibility flow;8.0
413;Selected for Development;45761,69097;12;Задача;Средний;Refactor iOS accessibility flow;8.0
413;In Progress;45770,89931;12;Задача;Средний;Refactor iOS accessibility flow;8.0
413;Code Review;45771,89931;12;Задача;Средний;Refactor iOS accessibility flow;8.0
413;QA;45778,02431;12;Задача;Средний;Refactor iOS accessibility flow;8.0
413;Done;45778,60764;12;Задача;Средний;Refactor iOS accessibility flow;8.0
413;Done;45778,69097;12;Задача;Средний;Refactor iOS accessibility flow;8.0
414;Backlog;45909,38611;12;Задача;Средний;Add Swift UI for offline sync;65.0
414;Selected for Development;45911,42778;12;Задача;Средний;Add Swift UI for offline sync;65.0
414;In Progress;45915,46944;12;Задача;Средний;Add Swift UI for offline sync;65.0
414;Code Review;45925,59444;12;Задача;Средний;Add Swift UI for offline sync;65.0
414;QA;45926,80278;12;Задача;Средний;Add Swift UI for offline sync;65.0
414;Done;45927,38611;12;Задача;Средний;Add Swift UI for offline sync;65.0
414;Done;45927,42778;12;Задача;Средний;Add Swift UI for offline sync;65.0
416;Backlog;45595,51319;12;Задача;Средний;Add iOS support for login;8.0
416;Selected for Development;45601,51319;12;Задача;Средний;Add iOS support for login;8.0
416;In Progress;45602,72153;12;Задача;Средний;Add iOS support for login;8.0
416;Code Review;45603,72153;12;Задача;Средний;Add iOS support for login;8.0
416;QA;45604,84653;12;Задача;Средний;Add iOS support for login;8.0
416;Done;45605,42986;12;Задача;Средний;Add iOS support for login;8.0
416;Done;45605,55486;12;Задача;Средний;Add iOS support for login;8.0
417;Backlog;45624,72917;11;Ошибка;Средний;Fix iOS performance regression in settings;0.5
417;Selected for Development;45631,9375;11;Ошибка;Средний;Fix iOS performance regression in settings;0.5
417;In Progress;45632,9375;11;Ошибка;Средний;Fix iOS performance regression in settings;0.5
417;Code Review;45634,02083;11;Ошибка;Средний;Fix iOS performance regression in settings;0.5
417;QA;45638,02083;11;Ошибка;Средний;Fix iOS performance regression in settings;0.5
417;Done;45638,77083;11;Ошибка;Средний;Fix iOS performance regression in settings;0.5
417;Done;45638,77083;11;Ошибка;Средний;Fix iOS performance regression in settings;0.5
418;Backlog;45598,55347;10;Задача;Средний;Add Swift UI for rate limiting;13.43
418;Selected for Development;45601,67847;10;Задача;Средний;Add Swift UI for rate limiting;13.43
418;In Progress;45605,67847;10;Задача;Средний;Add Swift UI for rate limiting;13.43
418;Code Review;45608,67847;10;Задача;Средний;Add Swift UI for rate limiting;13.43
418;QA;45610,84514;10;Задача;Средний;Add Swift UI for rate limiting;13.43
418;Done;45612,55347;10;Задача;Средний;Add Swift UI for rate limiting;13.43
418;Done;45612,63681;10;Задача;Средний;Add Swift UI for rate limiting;13.43
419;Backlog;45646,58403;13;Задача;Низкий;Improve iOS admin performance;49.66
419;Selected for Development;45649,70903;13;Задача;Низкий;Improve iOS admin performance;49.66
419;In Progress;45659,79236;13;Задача;Низкий;Improve iOS admin performance;49.66
419;Code Review;45668,87569;13;Задача;Низкий;Improve iOS admin performance;49.66
419;QA;45670,91736;13;Задача;Низкий;Improve iOS admin performance;49.66
419;Done;45673,66736;13;Задача;Низкий;Improve iOS admin performance;49.66
419;Done;45673,70903;13;Задача;Низкий;Improve iOS admin performance;49.66
420;Backlog;45587,73681;13;Задача;Средний;Implement iOS settings;15.89
420;Selected for Development;45595,73681;13;Задача;Средний;Implement iOS settings;15.89
420;In Progress;45598,86181;13;Задача;Средний;Implement iOS settings;15.89
420;Code Review;45601,98681;13;Задача;Средний;Implement iOS settings;15.89
420;QA;45604,07014;13;Задача;Средний;Implement iOS settings;15.89
420;Done;45611,77847;13;Задача;Средний;Implement iOS settings;15.89
420;Done;45611,77847;13;Задача;Средний;Implement iOS settings;15.89
421;Backlog;45945,36736;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
421;Selected for Development;45949,36736;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
421;In Progress;45951,53403;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
421;Code Review;45954,70069;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
421;QA;45955,90903;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
421;Done;45957,45069;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
421;Done;45957,53403;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
421;Reopened;45962,53403;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
421;Done;45966,53403;10;Ошибка;Низкий;Fix iOS performance regression in accessibility;25.33
424;Backlog;45693,45278;11;Задача;Средний;Improve iOS billing performance;10.71
424;Selected for Development;45695,49444;11;Задача;Средний;Improve iOS billing performance;10.71
424;In Progress;45701,66111;11;Задача;Средний;Improve iOS billing performance;10.71
424;Code Review;45704,82778;11;Задача;Средний;Improve iOS billing performance;10.71
424;QA;45714,86944;11;Задача;Средний;Improve iOS billing performance;10.71
424;Done;45715,61944;11;Задача;Средний;Improve iOS billing performance;10.71
424;Done;45715,61944;11;Задача;Средний;Improve iOS billing performance;10.71
425;Backlog;45838,65833;10;Задача;Низкий;Improve iOS notifications performance;40.0
425;Selected for Development;45846,86667;10;Задача;Низкий;Improve iOS notifications performance;40.0
425;In Progress;45847,90833;10;Задача;Низкий;Improve iOS notifications performance;40.0
425;Code Review;45854,90833;10;Задача;Низкий;Improve iOS notifications performance;40.0
425;QA;45865,03333;10;Задача;Низкий;Improve iOS notifications performance;40.0
425;Done;45865,7;10;Задача;Низкий;Improve iOS notifications performance;40.0
425;Done;45865,825;10;Задача;Низкий;Improve iOS notifications performance;40.0
427;Backlog;45952,51944;12;Ошибка;Средний;Resolve iOS UI glitch in reports;17.0
427;Selected for Development;45956,56111;12;Ошибка;Средний;Resolve iOS UI glitch in reports;17.0
427;In Progress;45959,60278;12;Ошибка;Средний;Resolve iOS UI glitch in reports;17.0
427;Code Review;45961,72778;12;Ошибка;Средний;Resolve iOS UI glitch in reports;17.0
427;QA;45966,89444;12;Ошибка;Средний;Resolve iOS UI glitch in reports;17.0
427;Done;45970,72778;12;Ошибка;Средний;Resolve iOS UI glitch in reports;17.0
427;Done;45970,72778;12;Ошибка;Средний;Resolve iOS UI glitch in reports;17.0
428;Backlog;45936,4625;11;Задача;Средний;Add iOS support for notifications;5.03
428;Selected for Development;45943,5875;11;Задача;Средний;Add iOS support for notifications;5.03
428;In Progress;45949,5875;11;Задача;Средний;Add iOS support for notifications;5.03
428;Code Review;45950,62917;11;Задача;Средний;Add iOS support for notifications;5.03
428;QA;45951,75417;11;Задача;Средний;Add iOS support for notifications;5.03
428;Done;45964,54583;11;Задача;Средний;Add iOS support for notifications;5.03
428;Done;45964,62917;11;Задача;Средний;Add iOS support for notifications;5.03
429;Backlog;45953,62778;11;Ошибка;Средний;Patch iOS notification bug in offline sync;40.0
429;Selected for Development;45955,75278;11;Ошибка;Средний;Patch iOS notification bug in offline sync;40.0
429;In Progress;45956,79444;11;Ошибка;Средний;Patch iOS notification bug in offline sync;40.0
429;Code Review;45962,87778;11;Ошибка;Средний;Patch iOS notification bug in offline sync;40.0
429;QA;45965,04444;11;Ошибка;Средний;Patch iOS notification bug in offline sync;40.0
429;Done;45965,50278;11;Ошибка;Средний;Patch iOS notification bug in offline sync;40.0
429;Done;45965,62778;11;Ошибка;Средний;Patch iOS notification bug in offline sync;40.0
430;Backlog;45840,43194;12;Задача;Средний;Add Swift UI for checkout;0.67
430;Selected for Development;45840,64028;12;Задача;Средний;Add Swift UI for checkout;0.67
430;Done;45841,39028;12;Задача;Средний;Add Swift UI for checkout;0.67
430;In Progress;45841,43194;12;Задача;Средний;Add Swift UI for checkout;0.67
430;Code Review;45841,51528;12;Задача;Средний;Add Swift UI for checkout;0.67
430;QA;45841,51528;12;Задача;Средний;Add Swift UI for checkout;0.67
430;Done;45841,51528;12;Задача;Средний;Add Swift UI for checkout;0.67
431;Backlog;45563,60833;12;Ошибка;Средний;Resolve iOS UI glitch in admin;8.33
431;Selected for Development;45565,69167;12;Ошибка;Средний;Resolve iOS UI glitch in admin;8.33
431;In Progress;45566,9;12;Ошибка;Средний;Resolve iOS UI glitch in admin;8.33
431;Code Review;45567,94167;12;Ошибка;Средний;Resolve iOS UI glitch in admin;8.33
431;QA;45570,06667;12;Ошибка;Средний;Resolve iOS UI glitch in admin;8.33
431;Done;45570,69167;12;Ошибка;Средний;Resolve iOS UI glitch in admin;8.33
431;Done;45570,775;12;Ошибка;Средний;Resolve iOS UI glitch in admin;8.33
433;Backlog;45618,36944;10;Задача;Средний;Add iOS support for offline sync;9.67
433;Selected for Development;45619,36944;10;Задача;Средний;Add iOS support for offline sync;9.67
433;In Progress;45623,36944;10;Задача;Средний;Add iOS support for offline sync;9.67
433;Code Review;45624,57778;10;Задача;Средний;Add iOS support for offline sync;9.67
433;QA;45626,57778;10;Задача;Средний;Add iOS support for offline sync;9.67
433;Done;45627,32778;10;Задача;Средний;Add iOS support for offline sync;9.67
433;Done;45627,45278;10;Задача;Средний;Add iOS support for offline sync;9.67
434;Backlog;45907,74722;9;Задача;Средний;Add Swift UI for offline sync;40.0
434;Selected for Development;45911,74722;9;Задача;Средний;Add Swift UI for offline sync;40.0
434;In Progress;45912,83056;9;Задача;Средний;Add Swift UI for offline sync;40.0
434;Code Review;45919,83056;9;Задача;Средний;Add Swift UI for offline sync;40.0
434;QA;45933,95556;9;Задача;Средний;Add Swift UI for offline sync;40.0
434;Done;45935,74722;9;Задача;Средний;Add Swift UI for offline sync;40.0
434;Done;45935,78889;9;Задача;Средний;Add Swift UI for offline sync;40.0
435;Backlog;45294,74583;11;Ошибка;Средний;Fix iOS sync bug in settings;0.37
435;Selected for Development;45294,9125;11;Ошибка;Средний;Fix iOS sync bug in settings;0.37
435;In Progress;45296,95417;11;Ошибка;Средний;Fix iOS sync bug in settings;0.37
435;Code Review;45297,95417;11;Ошибка;Средний;Fix iOS sync bug in settings;0.37
435;QA;45298,82917;11;Ошибка;Средний;Fix iOS sync bug in settings;0.37
435;Done;45298,82917;11;Ошибка;Средний;Fix iOS sync bug in settings;0.37
435;Done;45298,82917;11;Ошибка;Средний;Fix iOS sync bug in settings;0.37
436;Backlog;45594,48125;12;Задача;Средний;Add iOS support for rate limiting;7.18
436;Selected for Development;45601,64792;12;Задача;Средний;Add iOS support for rate limiting;7.18
436;In Progress;45606,85625;12;Задача;Средний;Add iOS support for rate limiting;7.18
436;Code Review;45607,89792;12;Задача;Средний;Add iOS support for rate limiting;7.18
436;QA;45609,93958;12;Задача;Средний;Add iOS support for rate limiting;7.18
436;Done;45611,52292;12;Задача;Средний;Add iOS support for rate limiting;7.18
436;Done;45611,52292;12;Задача;Средний;Add iOS support for rate limiting;7.18
437;Backlog;45404,56736;11;Ошибка;Высокий;Resolve iOS UI glitch in reports;6.33
437;Selected for Development;45405,69236;11;Ошибка;Высокий;Resolve iOS UI glitch in reports;6.33
437;In Progress;45406,81736;11;Ошибка;Высокий;Resolve iOS UI glitch in reports;6.33
437;Code Review;45407,60903;11;Ошибка;Высокий;Resolve iOS UI glitch in reports;6.33
437;QA;45407,60903;11;Ошибка;Высокий;Resolve iOS UI glitch in reports;6.33
437;Done;45407,60903;11;Ошибка;Высокий;Resolve iOS UI glitch in reports;6.33
437;Done;45407,60903;11;Ошибка;Высокий;Resolve iOS UI glitch in reports;6.33
438;Backlog;45878,56319;9;Ошибка;Средний;Resolve iOS UI glitch in offline sync;8.67
438;Selected for Development;45880,72986;9;Ошибка;Средний;Resolve iOS UI glitch in offline sync;8.67
438;In Progress;45883,81319;9;Ошибка;Средний;Resolve iOS UI glitch in offline sync;8.67
438;Code Review;45884,89653;9;Ошибка;Средний;Resolve iOS UI glitch in offline sync;8.67
438;QA;45885,93819;9;Ошибка;Средний;Resolve iOS UI glitch in offline sync;8.67
438;Done;45892,52153;9;Ошибка;Средний;Resolve iOS UI glitch in offline sync;8.67
438;Done;45892,64653;9;Ошибка;Средний;Resolve iOS UI glitch in offline sync;8.67
439;Backlog;45473,42083;9;Задача;Низкий;Implement iOS search;38.03
439;Selected for Development;45492,62917;9;Задача;Низкий;Implement iOS search;38.03
439;In Progress;45493,62917;9;Задача;Низкий;Implement iOS search;38.03
439;Code Review;45499,75417;9;Задача;Низкий;Implement iOS search;38.03
439;QA;45503,8375;9;Задача;Низкий;Implement iOS search;38.03
439;Done;45504,50417;9;Задача;Низкий;Implement iOS search;38.03
439;Done;45504,50417;9;Задача;Низкий;Implement iOS search;38.03
440;Backlog;45647,69583;9;Ошибка;Высокий;Fix iOS sync bug in profile;9.33
440;Selected for Development;45648,8625;9;Ошибка;Высокий;Fix iOS sync bug in profile;9.33
440;In Progress;45649,90417;9;Ошибка;Высокий;Fix iOS sync bug in profile;9.33
440;Code Review;45651,07083;9;Ошибка;Высокий;Fix iOS sync bug in profile;9.33
440;QA;45652,15417;9;Ошибка;Высокий;Fix iOS sync bug in profile;9.33
440;Done;45652,69583;9;Ошибка;Высокий;Fix iOS sync bug in profile;9.33
440;Done;45652,82083;9;Ошибка;Высокий;Fix iOS sync bug in profile;9.33
441;Backlog;45617,53264;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
441;Selected for Development;45624,74097;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
441;In Progress;45625,86597;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
441;Code Review;45626,90764;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
441;QA;45630,03264;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
441;Done;45648,49097;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
441;Done;45648,53264;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
441;Reopened;45651,53264;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
441;Done;45652,53264;16;Ошибка;Низкий;Fix crash in Android offline sync;1.07
442;Backlog;46003,50278;14;Задача;Средний;Add Kotlin UI for billing;29.69
442;Selected for Development;46008,62778;14;Задача;Средний;Add Kotlin UI for billing;29.69
442;In Progress;46011,71111;14;Задача;Средний;Add Kotlin UI for billing;29.69
442;Code Review;46016,71111;14;Задача;Средний;Add Kotlin UI for billing;29.69
442;QA;46019,83611;14;Задача;Средний;Add Kotlin UI for billing;29.69
442;Done;46020,54444;14;Задача;Средний;Add Kotlin UI for billing;29.69
442;Done;46020,62778;14;Задача;Средний;Add Kotlin UI for billing;29.69
443;Backlog;45346,50625;15;Ошибка;Низкий;Fix Android sync bug in billing;32.33
443;Selected for Development;45347,54792;15;Ошибка;Низкий;Fix Android sync bug in billing;32.33
443;In Progress;45348,63125;15;Ошибка;Низкий;Fix Android sync bug in billing;32.33
443;Code Review;45352,67292;15;Ошибка;Низкий;Fix Android sync bug in billing;32.33
443;QA;45353,75625;15;Ошибка;Низкий;Fix Android sync bug in billing;32.33
443;Done;45354,46458;15;Ошибка;Низкий;Fix Android sync bug in billing;32.33
443;Done;45354,54792;15;Ошибка;Низкий;Fix Android sync bug in billing;32.33
445;Backlog;45741,72708;14;Задача;Низкий;Implement Android search;104.48
445;Selected for Development;45745,85208;14;Задача;Низкий;Implement Android search;104.48
445;In Progress;45753,97708;14;Задача;Низкий;Implement Android search;104.48
445;Code Review;45771,06042;14;Задача;Низкий;Implement Android search;104.48
445;QA;45778,06042;14;Задача;Низкий;Implement Android search;104.48
445;Done;45778,81042;14;Задача;Низкий;Implement Android search;104.48
445;Done;45778,85208;14;Задача;Низкий;Implement Android search;104.48
446;Backlog;45701,68125;16;Задача;Средний;Add Android support for audit log;64.0
446;Selected for Development;45704,88958;16;Задача;Средний;Add Android support for audit log;64.0
446;In Progress;45705,93125;16;Задача;Средний;Add Android support for audit log;64.0
446;Code Review;45715,93125;16;Задача;Средний;Add Android support for audit log;64.0
446;QA;45721,01458;16;Задача;Средний;Add Android support for audit log;64.0
446;Done;45721,84792;16;Задача;Средний;Add Android support for audit log;64.0
446;Done;45721,84792;16;Задача;Средний;Add Android support for audit log;64.0
448;Backlog;45717,62986;18;Задача;Средний;Refactor Android audit log flow;56.04
448;Selected for Development;45720,79653;18;Задача;Средний;Refactor Android audit log flow;56.04
448;In Progress;45724,92153;18;Задача;Средний;Refactor Android audit log flow;56.04
448;Code Review;45735,00486;18;Задача;Средний;Refactor Android audit log flow;56.04
448;QA;45738,17153;18;Задача;Средний;Refactor Android audit log flow;56.04
448;Done;45744,71319;18;Задача;Средний;Refactor Android audit log flow;56.04
448;Done;45744,71319;18;Задача;Средний;Refactor Android audit log flow;56.04
449;Backlog;45735,69653;18;Задача;Средний;Add Android support for search;8.91
449;Selected for Development;45744,86319;18;Задача;Средний;Add Android support for search;8.91
449;In Progress;45745,90486;18;Задача;Средний;Add Android support for search;8.91
449;Code Review;45748,11319;18;Задача;Средний;Add Android support for search;8.91
449;QA;45749,32153;18;Задача;Средний;Add Android support for search;8.91
449;Done;45749,69653;18;Задача;Средний;Add Android support for search;8.91
449;Done;45749,82153;18;Задача;Средний;Add Android support for search;8.91
451;Backlog;45437,59653;16;Задача;Средний;Implement Android rate limiting;7.44
451;Selected for Development;45443,76319;16;Задача;Средний;Implement Android rate limiting;7.44
451;In Progress;45445,92986;16;Задача;Средний;Implement Android rate limiting;7.44
451;Code Review;45446,92986;16;Задача;Средний;Implement Android rate limiting;7.44
451;QA;45448,97153;16;Задача;Средний;Implement Android rate limiting;7.44
451;Done;45454,63819;16;Задача;Средний;Implement Android rate limiting;7.44
451;Done;45454,76319;16;Задача;Средний;Implement Android rate limiting;7.44
452;Backlog;45647,62639;17;Ошибка;Средний;Fix Android sync bug in settings;8.66
452;Selected for Development;45650,83472;17;Ошибка;Средний;Fix Android sync bug in settings;8.66
452;In Progress;45652,91806;17;Ошибка;Средний;Fix Android sync bug in settings;8.66
452;Code Review;45654,12639;17;Ошибка;Средний;Fix Android sync bug in settings;8.66
452;QA;45655,29306;17;Ошибка;Средний;Fix Android sync bug in settings;8.66
452;Done;45655,75139;17;Ошибка;Средний;Fix Android sync bug in settings;8.66
452;Done;45655,79306;17;Ошибка;Средний;Fix Android sync bug in settings;8.66
453;Backlog;45803,65625;15;Задача;Средний;Improve Android payments performance;9.0
453;Selected for Development;45808,86458;15;Задача;Средний;Improve Android payments performance;9.0
453;In Progress;45813,07292;15;Задача;Средний;Improve Android payments performance;9.0
453;Code Review;45814,19792;15;Задача;Средний;Improve Android payments performance;9.0
453;QA;45816,23958;15;Задача;Средний;Improve Android payments performance;9.0
453;Done;45816,65625;15;Задача;Средний;Improve Android payments performance;9.0
453;Done;45816,69792;15;Задача;Средний;Improve Android payments performance;9.0
455;Backlog;45576,56806;17;Задача;Низкий;Add Kotlin UI for offline sync;97.79
455;Selected for Development;45580,60972;17;Задача;Низкий;Add Kotlin UI for offline sync;97.79
455;In Progress;45581,77639;17;Задача;Низкий;Add Kotlin UI for offline sync;97.79
455;Code Review;45598,85972;17;Задача;Низкий;Add Kotlin UI for offline sync;97.79
455;QA;45600,02639;17;Задача;Низкий;Add Kotlin UI for offline sync;97.79
455;Done;45601,56806;17;Задача;Низкий;Add Kotlin UI for offline sync;97.79
455;Done;45601,69306;17;Задача;Низкий;Add Kotlin UI for offline sync;97.79
457;Backlog;45730,37986;15;Задача;Низкий;Add Kotlin UI for accessibility;40.0
457;Selected for Development;45742,50486;15;Задача;Низкий;Add Kotlin UI for accessibility;40.0
457;In Progress;45746,67153;15;Задача;Низкий;Add Kotlin UI for accessibility;40.0
457;Code Review;45752,67153;15;Задача;Низкий;Add Kotlin UI for accessibility;40.0
457;QA;45753,67153;15;Задача;Низкий;Add Kotlin UI for accessibility;40.0
457;Done;45759,50486;15;Задача;Низкий;Add Kotlin UI for accessibility;40.0
457;Done;45759,58819;15;Задача;Низкий;Add Kotlin UI for accessibility;40.0
458;Backlog;45854,57361;16;Ошибка;Низкий;Patch Android deep link bug in reports;8.67
458;Selected for Development;45860,78194;16;Ошибка;Низкий;Patch Android deep link bug in reports;8.67
458;In Progress;45867,90694;16;Ошибка;Низкий;Patch Android deep link bug in reports;8.67
458;Code Review;45868,99028;16;Ошибка;Низкий;Patch Android deep link bug in reports;8.67
458;QA;45880,19861;16;Ошибка;Низкий;Patch Android deep link bug in reports;8.67
458;Done;45881,69861;16;Ошибка;Низкий;Patch Android deep link bug in reports;8.67
458;Done;45881,69861;16;Ошибка;Низкий;Patch Android deep link bug in reports;8.67
459;Backlog;45847,46736;18;Задача;Средний;Add Android support for admin;17.26
459;Selected for Development;45853,63403;18;Задача;Средний;Add Android support for admin;17.26
459;In Progress;45854,84236;18;Задача;Средний;Add Android support for admin;17.26
